name,born,position,debut,stats
Edward Ewart,"
August 2, 1860, Moffat
   ", Forward,"Scotland v England at Edinburgh, Mar 10, 1879 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Goals': '0', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '1'}"
William Brown,"
June 2, 1860, Glasgow
   ", Halfback,"Scotland v Ireland at Glasgow, Feb 14, 1880 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Goals': '0', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '2', 'Draw': '0'}"
David McCowan,"
December 8, 1860, Ayr
   ", Forward,"Scotland v Ireland at Glasgow, Feb 14, 1880 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Goals': '0', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '4', 'Draw': '1'}"
Charles Stewart,"
May 8, 1860, Glasgow
   ", Forward,"Scotland v Ireland at Glasgow, Feb 14, 1880 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Jack Tait,"
August 24, 1861, Edinburgh
   ", Forward,"Scotland v Ireland at Glasgow, Feb 14, 1880 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
David Cassels,"
March 4, 1859, Shettleston
   ", Forward,"England v Scotland at Manchester, Feb 28, 1880 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '3', 'Draw': '0'}"
Bryce Allan,"
March 1, 1859, Glasgow
   ", Forward,"Ireland v Scotland at Belfast, Feb 19, 1881 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Thomas Begbie,"
August 1, 1862, Dirleton, E Lothian
   ", Fullback,"Ireland v Scotland at Belfast, Feb 19, 1881 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '1', 'Tries': '0', 'Conv': '1', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '1'}"
Charlie Reid,"
January 14, 1864, Lochwinnoch
   ", Forward,"Ireland v Scotland at Belfast, Feb 19, 1881 ","{'Mat': '21', 'Start': '21', 'Sub': '0', 'Goals': '0', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '4', 'Draw': '4'}"
George Robb,"
September 24, 1858, Glasgow
   ", Forward,"Ireland v Scotland at Belfast, Feb 19, 1881 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '1'}"
Pat Smeaton,"
November 12, 1857, Kincardine
   ", Halfback,"Ireland v Scotland at Belfast, Feb 19, 1881 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Archibald Walker,"
June 29, 1858, Glasgow
   ", Forward,"Ireland v Scotland at Belfast, Feb 19, 1881 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '2', 'Draw': '0'}"
Tom Ainslie,"
December 18, 1860, Lasswade
   ", Forward,"Scotland v England at Edinburgh, Mar 19, 1881 ","{'Mat': '12', 'Start': '12', 'Sub': '0', 'Goals': '0', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '2', 'Draw': '2'}"
James Fraser,"
May 30, 1859, Sculcoates, Hull
   ", Forward,"Scotland v England at Edinburgh, Mar 19, 1881 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Robert Maitland,"
January 7, 1862, Alloa
   ", Forward,"Scotland v England at Edinburgh, Mar 19, 1881 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '2'}"
William Peterkin,"
December 31, 1857, Edinburgh
   ", Forward,"Scotland v England at Edinburgh, Mar 19, 1881 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Goals': '0', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '1', 'Draw': '2'}"
Bunny Wauchope,"
April 29, 1861, Bridgeton, Glasgow
   ", Halfback,"Scotland v England at Edinburgh, Mar 19, 1881 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Goals': '0', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '1', 'Draw': '3'}"
Tom Anderson,"
May 17, 1863, Ledcamerock
   ", Fullback,"Scotland v Ireland at Glasgow, Feb 18, 1882 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Fraser Gore,"
July 10, 1857, ?
   ", Forward,"Scotland v Ireland at Glasgow, Feb 18, 1882 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Augustus Grant-Asher,"
December 18, 1861, Poona
   ", Halfback,"Scotland v Ireland at Glasgow, Feb 18, 1882 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Goals': '2', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '4', 'Lost': '1', 'Draw': '2'}"
Frank Hunter,"
July 26, 1858, ?
   ", Three-quarters,"Scotland v Ireland at Glasgow, Feb 18, 1882 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Andrew Philp,"
June 5, 1859, Edinburgh
   ", Three-quarters,"England v Scotland at Manchester, Mar 4, 1882 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
James Veitch,"
September 16, 1862, Penicuik
   ", Fullback,"England v Scotland at Manchester, Mar 4, 1882 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Goals': '1', 'Tries': '0', 'Conv': '1', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '1', 'Draw': '1'}"
James Walker,"
October 9, 1859, Tradeston, Glasgow
   ", Forward,"England v Scotland at Manchester, Mar 4, 1882 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Andrew Walls,"
December 29, 1859, Glasgow
   ", Forward,"England v Scotland at Manchester, Mar 4, 1882 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '2', 'Draw': '1'}"
John Jamieson,"
date unknown, ?
   ", Forward,"Scotland v Wales at Edinburgh, Jan 8, 1883 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Goals': '0', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '2', 'Draw': '1'}"
David Kidston,"
October 2, 1859, Blythswood, Glasgow
   ", Fullback,"Scotland v Wales at Edinburgh, Jan 8, 1883 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
David McFarlan,"
October 3, 1862, Meerut
   ", Three-quarters,"Scotland v Wales at Edinburgh, Jan 8, 1883 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Goals': '3', 'Tries': '4', 'Conv': '3', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '1', 'Draw': '0'}"
John Mowat,"
January 22, 1859, Glasgow
   ", Forward,"Scotland v Wales at Edinburgh, Jan 8, 1883 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
George Aitchison,"
October 19, 1864, St Giles, Edinburgh
   ", Halfback,"Ireland v Scotland at Belfast, Feb 17, 1883 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Marshall Reid,"
August 3, 1864, Partick
   ", Three-quarters,"Ireland v Scotland at Belfast, Feb 17, 1883 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
George Lindsay,"
January 3, 1863
   ", Three-quarters,"Wales v Scotland at Newport, Jan 12, 1884 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Goals': '0', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '1'}"
John Tod,"
October 9, 1862, Crieff, Perth
   ", Forward,"Wales v Scotland at Newport, Jan 12, 1884 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Goals': '0', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '1', 'Draw': '2'}"
Charles Berry,"
September 6, 1863, Leuchars, Fife
   ", Forward,"Scotland v Ireland at Edinburgh, Feb 16, 1884 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Goals': '7', 'Tries': '0', 'Conv': '6', 'Pens': '0', 'Drop': '0', 'GfM': '1', 'Won': '5', 'Lost': '2', 'Draw': '2'}"
Ernest Roland,"
January 28, 1865, St Andrew, Edinburgh
   ", Three-quarters,"Scotland v Ireland at Edinburgh, Feb 16, 1884 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Pat Harrower,"
January 19, 1863, Broughty Ferry
   ", Fullback,"Scotland v Wales at Glasgow, Jan 10, 1885 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Gardy Maitland,"
December 7, 1865, Alloa
   ", Three-quarters,"Scotland v Wales at Glasgow, Jan 10, 1885 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '1'}"
Gordon Mitchell,"
May 26, 1865, Hamilton
   ", Forward,"Scotland v Wales at Glasgow, Jan 10, 1885 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '1'}"
Alexander Stephen,"
July 21, 1861, Anderston, Glasgow
   ", Three-quarters,"Scotland v Wales at Glasgow, Jan 10, 1885 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '1'}"
Henry Evans,"
December 14, 1859, Clifton
   ", Three-quarters,"Ireland v Scotland at Belfast, Feb 21, 1885 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Walter Irvine,"
October 21, 1865, Garroch, Aberdeenshre
   ", Forward,"Ireland v Scotland at Belfast, Feb 21, 1885 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '1', 'Draw': '2'}"
Patrick Wauchope,"
May 1, 1863, Newton, Midlothian
   ", Halfback,"Ireland v Scotland at Belfast, Feb 21, 1885 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Goals': '0', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '0', 'Draw': '1'}"
Alexander Clay,"
September 27, 1863, Kelso
   ", Forward,"Wales v Scotland at Cardiff, Jan 9, 1886 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Goals': '0', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '1', 'Draw': '2'}"
J. French,"
date unknown, ?
   ", Forward,"Wales v Scotland at Cardiff, Jan 9, 1886 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '1'}"
William Holms,"
August 27, 1866, Thox
   ", Three-quarters,"Wales v Scotland at Cardiff, Jan 9, 1886 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '0', 'Draw': '2'}"
Flowerdew McIndoe,"
February 14, 1865, Hamilton
   ", Fullback,"Wales v Scotland at Cardiff, Jan 9, 1886 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
William MacLeod,"
June 15, 1861, Glasgow
   ", Forward,"Wales v Scotland at Cardiff, Jan 9, 1886 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '2', 'Tries': '0', 'Conv': '2', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Charles Milne,"
May 15, 1864, Kingston
   ", Forward,"Wales v Scotland at Cardiff, Jan 9, 1886 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '1'}"
Reggie Morrison,"
March 24, 1864, Geelong, VIC
   ", Three-quarters,"Wales v Scotland at Cardiff, Jan 9, 1886 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Goals': '0', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '1'}"
Duncan MacLeod,"
June 12, 1866, Dunse, Berwick
   ", Forward,"Scotland v Ireland at Edinburgh, Feb 20, 1886 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '1'}"
Matthew McEwan,"
October 5, 1865, Ayr
   ", Forward,"Scotland v England at Edinburgh, Mar 13, 1886 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '7', 'Tries': '2', 'Conv': '2', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '10', 'Lost': '3', 'Draw': '2'}"
George Wilson,"
October 12, 1866, ?
   ", Three-quarters,"Scotland v England at Edinburgh, Mar 13, 1886 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '1'}"
Hugh Ker,"
June 23, 1865, Partick
   ", Forward,"Ireland v Scotland at Belfast, Feb 19, 1887 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '1', 'Draw': '1'}"
Judy MacMillan,"
April 3, 1865, Edinburgh
   ", Forward,"Ireland v Scotland at Belfast, Feb 19, 1887 ","{'Mat': '24', 'Start': '24', 'Sub': '0', 'Pts': '0', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '17', 'Lost': '6', 'Draw': '1'}"
David Morton,"
July 23, 1861, Glasgow
   ", Forward,"Ireland v Scotland at Belfast, Feb 19, 1887 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '0', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '2', 'Draw': '1'}"
Charles Orr,"
November 21, 1866, Neilston
   ", Halfback,"Ireland v Scotland at Belfast, Feb 19, 1887 ","{'Mat': '16', 'Start': '16', 'Sub': '0', 'Pts': '1', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '3', 'Draw': '1'}"
Alexander Woodrow,"
November 13, 1867, Glasgow
   ", Three-quarters,"Ireland v Scotland at Belfast, Feb 19, 1887 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Goals': '2', 'Tries': '0', 'Conv': '2', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '1'}"
Alec Cameron,"
March 3, 1866, Oban
   ", Fullback,"Scotland v Wales at Edinburgh, Feb 26, 1887 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Henry Chambers,"
May 22, 1865, Victoria
   ", Fullback,"Wales v Scotland at Newport, Feb 4, 1888 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Alfred Duke,"
December 2, 1866, Brechin, Forfar
   ", Forward,"Wales v Scotland at Newport, Feb 4, 1888 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '2', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '1', 'Draw': '0'}"
Macbeth Duncan,"
September 1, 1866, Aberdeen
   ", Three-quarters,"Wales v Scotland at Newport, Feb 4, 1888 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Charles Fraser,"
May 5, 1868, Paisley
   ", Halfback,"Wales v Scotland at Newport, Feb 4, 1888 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Harry Stevenson,"
July 12, 1867, Edinburgh
   ", Fullback,"Wales v Scotland at Newport, Feb 4, 1888 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '3', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '11', 'Lost': '3', 'Draw': '1'}"
Louis Stevenson,"
January 31, 1864, Jedburgh
   ", Forward,"Wales v Scotland at Newport, Feb 4, 1888 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Tom White,"
March 1, 1866, Cumnock
   ", Forward,"Wales v Scotland at Newport, Feb 4, 1888 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
Alexander Malcolm,"
November 9, 1867, Glasgow
   ", Forward,"Scotland v Ireland at Edinburgh, Mar 10, 1888 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Bill Auld,"
April 25, 1868, ?
   ", Forward,"Scotland v Wales at Edinburgh, Feb 2, 1889 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
John Boswell,"
February 16, 1867, Garallan
   ", Forward,"Scotland v Wales at Edinburgh, Feb 2, 1889 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '27', 'Tries': '4', 'Conv': '4', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '11', 'Lost': '3', 'Draw': '1'}"
William Macdonald,"
circa 1861, Invergarry, Inverness
   ", Forward,"Scotland v Wales at Edinburgh, Feb 2, 1889 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
James Marsh,"
circa 1866, ?
   ", Three-quarters,"Scotland v Wales at Edinburgh, Feb 2, 1889 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '0'}"
Alfred Methuen,"
February 15, 1868
   ", Forward,"Scotland v Wales at Edinburgh, Feb 2, 1889 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Alexander Aitken,"
January 8, 1869, Newington, Edinburgh
   ", Forward,"Ireland v Scotland at Belfast, Feb 16, 1889 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Darsie Anderson,"
February 22, 1868, Abbey Wood, Kent
   ", Halfback,"Ireland v Scotland at Belfast, Feb 16, 1889 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '2', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '2', 'Draw': '0'}"
J.G. McKendrick,"
date unknown, ?
   ", Forward,"Ireland v Scotland at Belfast, Feb 16, 1889 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Goals': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Jack Orr,"
August 20, 1865, Neilston
   ", Forward,"Ireland v Scotland at Belfast, Feb 16, 1889 ","{'Mat': '12', 'Start': '12', 'Sub': '0', 'Pts': '4', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '2', 'Draw': '1'}"
Adam Dalgleish,"
(guess: regd Q3), Bellingham
   ", Forward,"Wales v Scotland at Cardiff, Feb 1, 1890 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '0'}"
Frederick Goodhue,"
April 26, 1867, London, ON
   ", Forward,"Wales v Scotland at Cardiff, Feb 1, 1890 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '1', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '2', 'Draw': '0'}"
Gregor MacGregor,"
August 31, 1869, Merchiston, Edinburgh
   ", Three-quarters,"Wales v Scotland at Cardiff, Feb 1, 1890 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '2', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '4', 'Draw': '1'}"
Ian MacIntyre,"
November 27, 1869, ?
   ", Forward,"Wales v Scotland at Cardiff, Feb 1, 1890 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '1', 'Draw': '0'}"
Paul Clauss,"
June 22, 1868, Munich
   ", Three-quarters,"Scotland v Wales at Edinburgh, Feb 7, 1891 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '6', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '8', 'Lost': '1', 'Draw': '0'}"
Herbert Leggatt,"
October 26, 1868, Vellore
   ", Forward,"Scotland v Wales at Edinburgh, Feb 7, 1891 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '1', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '2', 'Draw': '0'}"
George Neilson,"
January 22, 1872, Bothwell, Glasgow
   ", Forward,"Scotland v Wales at Edinburgh, Feb 7, 1891 ","{'Mat': '14', 'Start': '14', 'Sub': '0', 'Pts': '6', 'Tries': '1', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '5', 'Draw': '1'}"
