name,born,position,debut,stats
Romain Froment,"
May 26, 1977, Clamart
   ", Back-row,"United States of America v France at Hartford, Jul 3, 2004 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Pierre Rabadan,"
July 3, 1980, Aix-en-Province
   ", Flanker,"United States of America v France at Hartford, Jul 3, 2004 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Philippe Bidabe,"
January 13, 1978, Bayonne
   ", Wing,"Canada v France at Toronto, Jul 10, 2004 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Bernard Goutta,"
September 28, 1972, Perpignan
   ", Flanker,"Canada v France at Toronto, Jul 10, 2004 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Ludovic Loustau,"
August 15, 1973, Talence
   ", Scrum-half,"Canada v France at Toronto, Jul 10, 2004 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Dimitri Szarzewski,"
January 26, 1983, Beziers
   ", Hooker,"Canada v France at Toronto, Jul 10, 2004 ","{'Mat': '83', 'Start': '44', 'Sub': '39', 'Pts': '35', 'Tries': '7', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '48', 'Lost': '34', 'Draw': '1', '%': '58.43'}"
Gregory Lamboley,"
January 12, 1982, Paris
   ", Lock,"France v Scotland at Stade de France, Feb 5, 2005 ","{'Mat': '14', 'Start': '2', 'Sub': '12', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '9', 'Lost': '4', 'Draw': '1', '%': '67.85'}"
Jean-Philippe Grandclaude,"
August 4, 1982, Frejus
   ", Centre,"England v France at Twickenham, Feb 13, 2005 ","{'Mat': '3', 'Start': '1', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '2', 'Draw': '0', '%': '33.33'}"
Julien Laharrague,"
July 29, 1978, Tarbes
   ", Fullback,"France v Wales at Stade de France, Feb 26, 2005 ","{'Mat': '12', 'Start': '10', 'Sub': '2', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '4', 'Draw': '1', '%': '62.50'}"
Benoit Baby,"
September 7, 1983, Lavelanet
   ", Centre,"Ireland v France at Lansdowne Road, Mar 12, 2005 ","{'Mat': '9', 'Start': '7', 'Sub': '2', 'Pts': '8', 'Tries': '1', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'Won': '5', 'Lost': '4', 'Draw': '0', '%': '55.55'}"
David Marty,"
October 30, 1982, Perpignan
   ", Centre,"Italy v France at Rome, Mar 19, 2005 ","{'Mat': '37', 'Start': '26', 'Sub': '11', 'Pts': '55', 'Tries': '11', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '30', 'Lost': '7', 'Draw': '0', '%': '81.08'}"
Julien Candelon,"
July 8, 1980, Agen
   ", Wing,"South Africa v France at Durban, Jun 18, 2005 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '1', '%': '25.00'}"
Florian Fritz,"
January 17, 1984, Sens, Burgundy
   ", Centre,"South Africa v France at Durban, Jun 18, 2005 ","{'Mat': '34', 'Start': '30', 'Sub': '4', 'Pts': '24', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '3', 'Won': '14', 'Lost': '18', 'Draw': '2', '%': '44.11'}"
Romain Millo-Chluski,"
April 20, 1983, Ris-Orangis
   ", Lock,"South Africa v France at Durban, Jun 18, 2005 ","{'Mat': '18', 'Start': '13', 'Sub': '5', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '7', 'Draw': '1', '%': '58.33'}"
Denis Avril,"
October 31, 1972, Thouars
   ", Prop,"Australia v France at Brisbane, Jul 2, 2005 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Guilliaume Bousses,"
October 12, 1981, Toulouse
   ", Centre,"Scotland v France at Murrayfield, Feb 5, 2006 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Benjamin Boyet,"
August 8, 1979, Vienne
   ", Fly-half,"France v Ireland at Stade de France, Feb 11, 2006 ","{'Mat': '5', 'Start': '3', 'Sub': '2', 'Pts': '11', 'Tries': '0', 'Conv': '1', 'Pens': '3', 'Drop': '0', 'Won': '1', 'Lost': '4', 'Draw': '0', '%': '20.00'}"
David Attoub,"
June 7, 1981, Valence
   ", Prop,"Romania v France at Bucharest, Jun 17, 2006 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '0', '%': '50.00'}"
Thierry Dusautoir,"
November 18, 1981, Abidjan, Ivory Coas
   ", Back-row,"Romania v France at Bucharest, Jun 17, 2006 ","{'Mat': '80', 'Start': '79', 'Sub': '1', 'Pts': '30', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '41', 'Lost': '37', 'Draw': '2', '%': '52.50'}"
Vincent Debaty,"
October 2, 1981, Woluwe-Saint-Lambert
   ", Prop,"Romania v France at Bucharest, Jun 17, 2006 ","{'Mat': '37', 'Start': '5', 'Sub': '32', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '16', 'Lost': '19', 'Draw': '2', '%': '45.94'}"
Loic Jacquet,"
March 31, 1985, Saint-Doulchard
   ", Lock,"France v New Zealand at Stade de France, Nov 18, 2006 ","{'Mat': '4', 'Start': '2', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '1', 'Draw': '0', '%': '75.00'}"
Lionel Beauxis,"
October 24, 1985, Tarbes
   ", Fly-half,"Italy v France at Rome, Feb 3, 2007 ","{'Mat': '24', 'Start': '12', 'Sub': '12', 'Pts': '128', 'Tries': '1', 'Conv': '18', 'Pens': '26', 'Drop': '3', 'Won': '14', 'Lost': '9', 'Draw': '1', '%': '60.41'}"
Benoit August,"
December 20, 1976, Mont-de-Marsan
   ", Hooker,"France v Wales at Stade de France, Feb 24, 2007 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Jean-Francois Coux,"
December 23, 1980, Grenoble
   ", Wing,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Nicolas Durand,"
October 4, 1982, Toulouse
   ", Scrum-half,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Gregory le Corvec,"
March 4, 1977, Toulon
   ", Back-row,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Arnaud Mignardi,"
November 1, 1986, Auch
   ", Centre,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Julien Pierre,"
July 31, 1981, Rodez
   ", Lock,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '27', 'Start': '14', 'Sub': '13', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '16', 'Lost': '11', 'Draw': '0', '%': '59.25'}"
Benjamin Thiery,"
June 2, 1984, Reims
   ", Centre,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Damien Chouly,"
November 27, 1985, Limoges
   ", Back-row,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '46', 'Start': '27', 'Sub': '19', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '20', 'Lost': '26', 'Draw': '0', '%': '43.47'}"
Mickael Forest,"
August 9, 1975, Chambery
   ", Scrum-half,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Nicolas Laharrague,"
October 30, 1981, Tarbes
   ", Fly-half,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Franck Montanella,"
March 26, 1982, Cannes
   ", Prop,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Olivier Olibeau,"
April 13, 1977, Perpignan
   ", Lock,"New Zealand v France at Auckland, Jun 2, 2007 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Lionel Mazars,"
June 26, 1984, Toulouse
   ", Centre,"New Zealand v France at Wellington, Jun 9, 2007 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Olivier Sourgens,"
January 17, 1972, Cenon
   ", Prop,"New Zealand v France at Wellington, Jun 9, 2007 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Fulgence Ouedraogo,"
July 21, 1986, Ouagadougou
   ", Back-row,"New Zealand v France at Wellington, Jun 9, 2007 ","{'Mat': '39', 'Start': '34', 'Sub': '5', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '21', 'Lost': '18', 'Draw': '0', '%': '53.84'}"
Julien Brugnaut,"
November 17, 1981, Lille
   ", Prop,"Scotland v France at Murrayfield, Feb 3, 2008 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Lionel Faure,"
November 26, 1977, Montauban
   ", Prop,"Scotland v France at Murrayfield, Feb 3, 2008 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '5', 'Draw': '0', '%': '37.50'}"
Julien Malzieu,"
May 4, 1983, Le Puy-en-Velay
   ", Wing,"Scotland v France at Murrayfield, Feb 3, 2008 ","{'Mat': '20', 'Start': '15', 'Sub': '5', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '13', 'Lost': '6', 'Draw': '1', '%': '67.50'}"
Francois Trinh-Duc,"
November 11, 1986, Herault
   ", Fly-half,"Scotland v France at Murrayfield, Feb 3, 2008 ","{'Mat': '66', 'Start': '41', 'Sub': '25', 'Pts': '93', 'Tries': '9', 'Conv': '6', 'Pens': '5', 'Drop': '7', 'Won': '34', 'Lost': '30', 'Draw': '2', '%': '53.03'}"
Arnaud Mela,"
January 19, 1980, Saint-Gaudens
   ", Lock,"Scotland v France at Murrayfield, Feb 3, 2008 ","{'Mat': '4', 'Start': '1', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '1', 'Draw': '0', '%': '75.00'}"
Morgan Parra,"
November 15, 1988, Metz
   ", Scrum-half,"Scotland v France at Murrayfield, Feb 3, 2008 ","{'Mat': '71', 'Start': '45', 'Sub': '26', 'Pts': '370', 'Tries': '3', 'Conv': '47', 'Pens': '86', 'Drop': '1', 'Won': '37', 'Lost': '32', 'Draw': '2', '%': '53.52'}"
Louis Picamoles,"
February 5, 1986, Paris
   ", Back-row,"France v Ireland at Stade de France, Feb 9, 2008 ","{'Mat': '82', 'Start': '62', 'Sub': '20', 'Pts': '50', 'Tries': '10', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '37', 'Lost': '42', 'Draw': '3', '%': '46.95'}"
Anthony Floch,"
February 12, 1983, Clermont-Ferrand
   ", Fullback,"France v England at Stade de France, Feb 23, 2008 ","{'Mat': '3', 'Start': '2', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '2', 'Draw': '0', '%': '33.33'}"
Fabien Barcella,"
October 27, 1983, Agen
   ", Prop,"France v Italy at Stade de France, Mar 9, 2008 ","{'Mat': '20', 'Start': '13', 'Sub': '7', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '8', 'Draw': '0', '%': '60.00'}"
Yann David,"
April 15, 1988, Bourgoin
   ", Centre,"France v Italy at Stade de France, Mar 9, 2008 ","{'Mat': '4', 'Start': '2', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '1', 'Draw': '0', '%': '75.00'}"
Ibrahim Diarra,"
May 25, 1983, Savigny-sur-Orge
   ", Flanker,"France v Italy at Stade de France, Mar 9, 2008 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Guilhem Guirado,"
June 17, 1986, Ceret
   ", Hooker,"France v Italy at Stade de France, Mar 9, 2008 ","{'Mat': '74', 'Start': '50', 'Sub': '24', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '34', 'Lost': '38', 'Draw': '2', '%': '47.29'}"
Julien Tomas,"
April 21, 1985, Montpellier
   ", Scrum-half,"France v Italy at Stade de France, Mar 9, 2008 ","{'Mat': '3', 'Start': '0', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '1', 'Draw': '0', '%': '66.66'}"
Benoit Lecouls,"
March 22, 1978, Agen
   ", Prop,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '6', 'Start': '3', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '4', 'Draw': '0', '%': '33.33'}"
Alexis Palisson,"
September 9, 1987, Montauban
   ", Wing,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '21', 'Start': '16', 'Sub': '5', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '13', 'Lost': '8', 'Draw': '0', '%': '61.90'}"
Renaud Boyoud,"
May 7, 1980, Grenoble
   ", Prop,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '3', 'Start': '1', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '2', 'Draw': '0', '%': '33.33'}"
David Janin,"
May 9, 1977, Tremblay-les-Gonesse
   ", Centre,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Benjamin Kayser,"
July 26, 1984, Paris
   ", Hooker,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '37', 'Start': '9', 'Sub': '28', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '19', 'Lost': '17', 'Draw': '1', '%': '52.70'}"
Thibault Lacroix,"
May 14, 1985, Niort
   ", Centre,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Matthieu Lievremont,"
November 6, 1975, Perpignan
   ", Back-row,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Sebastien Tillous-Borde,"
April 29, 1985, Oloron-Sainte-Marie
   ", Scrum-half,"Australia v France at Sydney, Jun 28, 2008 ","{'Mat': '19', 'Start': '14', 'Sub': '5', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '9', 'Draw': '0', '%': '52.63'}"
Pierre Correia,"
December 4, 1983, Talence
   ", Prop,"Australia v France at Brisbane, Jul 5, 2008 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Maxime Mermoz,"
July 28, 1986, Epinal
   ", Centre,"Australia v France at Brisbane, Jul 5, 2008 ","{'Mat': '35', 'Start': '27', 'Sub': '8', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '16', 'Lost': '19', 'Draw': '0', '%': '45.71'}"
Yannick Caballero,"
April 3, 1983, Castres
   ", Back-row,"Australia v France at Brisbane, Jul 5, 2008 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Jean-Baptiste Peyras-Loustalet,"
January 5, 1984, Pau
   ", Fullback,"Australia v France at Brisbane, Jul 5, 2008 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Maxime Medard,"
November 16, 1986, Toulouse
   ", Fullback,"France v Argentina at Marseille, Nov 8, 2008 ","{'Mat': '63', 'Start': '52', 'Sub': '11', 'Pts': '73', 'Tries': '14', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'Won': '35', 'Lost': '27', 'Draw': '1', '%': '56.34'}"
Mathieu Bastareaud,"
September 17, 1988, Creteil
   ", Centre,"France v Wales at Stade de France, Feb 27, 2009 ","{'Mat': '54', 'Start': '38', 'Sub': '16', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '26', 'Lost': '26', 'Draw': '2', '%': '50.00'}"
Thomas Domingo,"
August 20, 1985, Tulle
   ", Prop,"France v Wales at Stade de France, Feb 27, 2009 ","{'Mat': '36', 'Start': '26', 'Sub': '10', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '20', 'Lost': '15', 'Draw': '1', '%': '56.94'}"
Julien Dupuy,"
December 19, 1983, Perigueux
   ", Scrum-half,"New Zealand v France at Dunedin, Jun 13, 2009 ","{'Mat': '8', 'Start': '5', 'Sub': '3', 'Pts': '38', 'Tries': '0', 'Conv': '4', 'Pens': '10', 'Drop': '0', 'Won': '4', 'Lost': '4', 'Draw': '0', '%': '50.00'}"
Julien Puricelli,"
August 1, 1981, Grenoble
   ", Back-row,"New Zealand v France at Dunedin, Jun 13, 2009 ","{'Mat': '4', 'Start': '1', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '0', '%': '50.00'}"
Julien Arias,"
October 26, 1983, Marseille
   ", Wing,"Australia v France at Sydney, Jun 27, 2009 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Benjamin Fall,"
March 3, 1989, Langon
   ", Fullback,"France v Samoa at Stade de France, Nov 21, 2009 ","{'Mat': '14', 'Start': '12', 'Sub': '2', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '6', 'Lost': '8', 'Draw': '0', '%': '42.85'}"
Alexandre Lapandry,"
April 13, 1989, Paray-le-Monial
   ", Back-row,"France v Samoa at Stade de France, Nov 21, 2009 ","{'Mat': '13', 'Start': '5', 'Sub': '8', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '8', 'Lost': '5', 'Draw': '0', '%': '61.53'}"
Luc Ducalcon,"
January 2, 1984, La Fere
   ", Prop,"Scotland v France at Murrayfield, Feb 7, 2010 ","{'Mat': '17', 'Start': '6', 'Sub': '11', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '8', 'Lost': '9', 'Draw': '0', '%': '47.05'}"
Marc Andreu,"
December 27, 1985, Frejus
   ", Wing,"Wales v France at Millennium Stadium, Feb 26, 2010 ","{'Mat': '7', 'Start': '4', 'Sub': '3', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '3', 'Draw': '0', '%': '57.14'}"
Wenceslas Lauret,"
March 28, 1989, Tarbes
   ", Back-row,"South Africa v France at Cape Town, Jun 12, 2010 ","{'Mat': '27', 'Start': '24', 'Sub': '3', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '17', 'Draw': '0', '%': '37.03'}"
Jerome Porical,"
September 20, 1985, Perpignan
   ", Fullback,"Argentina v France at Buenos Aires, Jun 26, 2010 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '3', 'Tries': '0', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '0', '%': '50.00'}"
Fabrice Estebanez,"
December 26, 1981, Carcassonne
   ", Centre,"France v Fiji at Nantes, Nov 13, 2010 ","{'Mat': '8', 'Start': '3', 'Sub': '5', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '3', 'Draw': '0', '%': '62.50'}"
Jerome Schuster,"
June 29, 1985, Perpignan
   ", Prop,"France v Fiji at Nantes, Nov 13, 2010 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Benjamin Noirot,"
December 17, 1980, Dijon
   ", Hooker,"France v Fiji at Nantes, Nov 13, 2010 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Yoann Huget,"
June 2, 1987, Pamiers
   ", Wing,"France v Argentina at Montpellier, Nov 20, 2010 ","{'Mat': '62', 'Start': '54', 'Sub': '8', 'Pts': '70', 'Tries': '14', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '29', 'Lost': '32', 'Draw': '1', '%': '47.58'}"
Raphael Lakafia,"
October 28, 1988, Tours
   ", Back-row,"France v Ireland at Bordeaux, Aug 13, 2011 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '0', '%': '50.00'}"
Jean-Marc Doussain,"
February 12, 1991, Toulouse
   ", Fly-half,"New Zealand v France at Auckland, Oct 23, 2011 ","{'Mat': '17', 'Start': '5', 'Sub': '12', 'Pts': '41', 'Tries': '1', 'Conv': '3', 'Pens': '10', 'Drop': '0', 'Won': '6', 'Lost': '11', 'Draw': '0', '%': '35.29'}"
Wesley Fofana,"
January 20, 1988, Paris
   ", Centre,"France v Italy at Stade de France, Feb 4, 2012 ","{'Mat': '48', 'Start': '47', 'Sub': '1', 'Pts': '75', 'Tries': '15', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '20', 'Lost': '26', 'Draw': '2', '%': '43.75'}"
Yoann Maestri,"
January 14, 1988, Hyeres
   ", Lock,"France v Italy at Stade de France, Feb 4, 2012 ","{'Mat': '65', 'Start': '61', 'Sub': '4', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '25', 'Lost': '38', 'Draw': '2', '%': '40.00'}"
Jean-Marcelin Buttin,"
December 16, 1991, Colmar
   ", Fullback,"Wales v France at Millennium Stadium, Mar 17, 2012 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
